DELIVERY_ID,CONSUMER_ID,STORE_ID,ITEM_ID,ITEM_NAME,MENU_ID,MENU_NAME,CATEGORY_NAME,DESCRIPTION,UNIT_PRICE,ORIGINAL_ITEM_PRICE,SUBTOTAL,IS_GROUP_ORDER,CREATED_AT,ACTIVE_DATE,TIMEZONE,ORDER_ITEM_QUANTITY,ACTUAL_DELIVERY_TIME_LOCAL,DELIVERY_DURATION_MINUTES,LOCAL_HOUR,DAY_OF_WEEK,DAY_TYPE,ORDER_ITEM_ID
339868040912,1125900194785522,718429,147571613,I5. Pork with Ginger & Green Onion,1382235,Nutrition Restaurant (All Day) (North Wolfe Road) 04.17.20 WF,Pork,,1899,1899,1899,FALSE,2025-08-20 20:55:12,2025-08-20,US/Pacific,1,2025-08-20 16:11:58,136,16,3,weekday,3000022874642082
274374803614,1125900194785522,45679,10310203383,Classic Chicken Sandwich,2429366,Popeyes.,Chicken Sandwiches,A fried chicken breast filet with pickles and classic mayo on a buttered bun. The original handheld favorite.,749,749,749,FALSE,2025-08-22 22:18:33,2025-08-22,US/Pacific,1,2025-08-22 15:40:20,22,15,5,weekday,3000022931078487
274374803614,1125900194785522,45679,29969710302,6 Classic Bone-In Wings,2429366,Popeyes.,New & Limited Time Offerings,"6 Crispy, golden chicken wings marinated in a lightly seasoned mild blend, then hand-breaded and fried to perfection. These wings deliver the ideal balance of crunch and flavor —perfect for those who love bold taste without the heat.",999,999,1998,FALSE,2025-08-22 22:18:33,2025-08-22,US/Pacific,2,2025-08-22 15:40:20,22,15,5,weekday,3000022931078486
331213417571,1125900194785522,718429,147571581,J1. Kung Pao Chicken,1382235,Nutrition Restaurant (All Day) (North Wolfe Road) 04.17.20 WF,Chicken,Spicy.,1799,1799,1799,FALSE,2025-08-26 23:02:47,2025-08-26,US/Pacific,1,2025-08-26 16:42:03,40,16,2,weekday,3000023040880895
215208489774,1125900194785522,26305183,10705748850,Old Pot Sauerkraut Fish Soup (small size with snakehead fish) / 老坛酸菜 鱼 黑鱼小份,29451952,Wei's Fish (All Day) (CUPERTINO) 11.22.2023,Spicy Lover / 爱 吃辣,Mild. Top 1.  small size come with one free rice.,2199,2199,2199,FALSE,2025-08-27 23:17:56,2025-08-27,US/Pacific,1,2025-08-27 16:46:58,29,16,3,weekday,3000023067024109
266249142547,1125900194785522,1741263,11563114147,Celsius Live Fit Vibe Sparkling White Peach Edition Energy Drink Can (12 fl oz),2194099,albertsons_1741263_retail_inventory_service,Drinks,"CELSIUS® is functional, Essential Energy, a better-for-you, premium alternative to traditional energy drinks. As a global, lifestyle fitness drink, CELSIUS® was created to help people LIVE FIT, exceed their goals and elevate their everyday lives. 
Our CELSIUS® VIBE Essential Energy Drinks feature bold flavor combinations that transport you beyond the can to amazing global destinations that inspire us all. From sunny, tropical beaches, to snowy mountainscapes. What’s your vibe?
Made with proven, premium ingredients, 7 Essential Vitamins and zero sugar, no artificial colors, no aspartame, no high fructose corn syrup and non-GMO. CELSIUS® is vegan, gluten-free and Kosher. 
Our proprietary MetaPlus blend contains green tea extract with EGCG. It also includes guarana seed extract, ginger root for flavor and digestion, vitamin C to help support your immune system, vitamin B for energy production, and chromium to help control hunger, making it an ideal pre-workout drink. Inspired by the sunny beaches of Miami, there's nothing but good vibes when you open a can of CELSIUS® Sparkling Peach Vibe. Savor the vibrant, juicy flavors in every sip! Made with clinically proven ingredients, this carbonated flavor of CELSIUS® has the perfect balance of flavor and energy that serves as an awesome pick-me-up for active lifestyles.",299,299,1196,FALSE,2025-08-28 16:03:34,2025-08-28,US/Pacific,4,2025-08-28 9:32:59,29,9,4,weekday,3000023081013589
266249142547,1125900194785522,1741263,11904079611,Green Bell Pepper,2194099,albertsons_1741263_retail_inventory_service,Produce,,125,125,500,FALSE,2025-08-28 16:03:34,2025-08-28,US/Pacific,4,2025-08-28 9:32:59,29,9,4,weekday,3000023081013595
266249142547,1125900194785522,1741263,11563123770,Signature Farms Fuji Apples (48 oz),2194099,albertsons_1741263_retail_inventory_service,Produce,"Refreshingly sweet, crisp, fragrant & flavorful. 2-1/2 in. min. dia. Meets or exceeds U.S. extra fancy. Delicious quality from farm to table. Coated with food grade carnauba based fruit-vegetable wax or food grade vegetable and/or shellac based wax resin to maintain freshness. Welcome to the extraordinary flavors, textures, and colors of Signature Farms. You can find all the produce and vegetables you want under the sun-crispy greens, perfectly ripened fruit, and all the colors of the vegetable rainbow. Product of USA.",499,499,499,FALSE,2025-08-28 16:03:34,2025-08-28,US/Pacific,1,2025-08-28 9:32:59,29,9,4,weekday,3000023081013596
266249142547,1125900194785522,1741263,11563114138,Celsius Sparkling Fuji Apple Pear Energy Drink Can (12 fl oz),2194099,albertsons_1741263_retail_inventory_service,Drinks,"CELSIUS® is functional, Essential Energy, a better-for-you, premium alternative to traditional energy drinks. As a global, lifestyle fitness drink, CELSIUS® was created to help people LIVE FIT, exceed their goals and elevate their everyday lives. Made with proven, premium ingredients, 7 Essential Vitamins and zero sugar, no artificial colors, no aspartame, no high fructose corn syrup and non-GMO. CELSIUS® is vegan, gluten-free and Kosher. Our proprietary MetaPlus blend contains green tea extract with EGCG. It also includes guarana seed extract, ginger root for flavor and digestion, vitamin C to help support your immune system, vitamin B for energy production, and chromium to help control hunger, making it an ideal pre-workout drink. Enjoy the crisp, juicy, and lush combination of apple and pear when you open a can of delicious CELSIUS® Sparkling Fuji Apple Pear! Made with clinically proven ingredients, this carbonated flavor of CELSIUS® has the perfect balance of flavor and energy that serves as an awesome pick-me-up for active lifestyles.",299,299,1196,FALSE,2025-08-28 16:03:34,2025-08-28,US/Pacific,4,2025-08-28 9:32:59,29,9,4,weekday,3000023081013591
266249142547,1125900194785522,1741263,11563114203,Celsius Sparkling Kiwi Guava Energy Drink Can (12 fl oz),2194099,albertsons_1741263_retail_inventory_service,Drinks,"CELSIUS® is functional, Essential Energy, a better-for-you, premium alternative to traditional energy drinks. As a global, lifestyle fitness drink, CELSIUS® was created to help people LIVE FIT, exceed their goals and elevate their everyday lives. Made with proven, premium ingredients, 7 Essential Vitamins and zero sugar, no artificial colors, no aspartame, no high fructose corn syrup and non-GMO. CELSIUS® is vegan, gluten-free and Kosher. Our proprietary MetaPlus blend contains green tea extract with EGCG. It also includes guarana seed extract, ginger root for flavor and digestion, vitamin C to help support your immune system, vitamin B for energy production, and chromium to help control hunger, making it an ideal pre-workout drink. The tart and sweet flavors of kiwi combined with the unique juiciness of guava, packs a refreshingly tropical flavor into each sip of CELSIUS® Sparkling Kiwi Guava! Made with clinically proven ingredients, this carbonated flavor of CELSIUS® has the perfect balance of flavor and energy that serves as an awesome pick-me-up for active lifestyles.",299,299,1196,FALSE,2025-08-28 16:03:34,2025-08-28,US/Pacific,4,2025-08-28 9:32:59,29,9,4,weekday,3.00002E+15
266249142547,1125900194785522,1741263,11549025808,Signature Select Stretch & Cling 200 SF Plastic Wrap,2194099,albertsons_1741263_retail_inventory_service,Household,,419,419,419,FALSE,2025-08-28 16:03:34,2025-08-28,US/Pacific,1,2025-08-28 9:32:59,29,9,4,weekday,3000023081013597
266249142547,1125900194785522,1741263,11563114408,Celsius Non-Carbonated Peach Mango Green Tea Energy Drink Can (12 fl oz),2194099,albertsons_1741263_retail_inventory_service,Drinks,"CELSIUS® is functional, Essential Energy, a better-for-you, premium alternative to traditional energy drinks. As a global, lifestyle fitness drink, CELSIUS® was created to help people LIVE FIT, exceed their goals and elevate their everyday lives. Made with proven, premium ingredients, 7 Essential Vitamins and zero sugar, no artificial colors, no aspartame, no high fructose corn syrup and non-GMO. CELSIUS® is vegan, gluten-free and Kosher. Our proprietary MetaPlus blend contains green tea extract with EGCG. It also includes guarana seed extract, ginger root for flavor and digestion, vitamin C to help support your immune system, vitamin B for energy production, and chromium to help control hunger, making it an ideal pre-workout drink. Non-carbonated CELSIUS® Peach Mango Green Tea combines the tropical sweetness of mangos and juicy, vibrant peaches without all the bubbles. Reminiscent of a brisk, refreshing peach iced tea! Made with clinically proven ingredients, this carbonated flavor of CELSIUS® has the perfect balance of flavor and energy that serves as an awesome pick-me-up for active lifestyles.",299,299,1196,FALSE,2025-08-28 16:03:34,2025-08-28,US/Pacific,4,2025-08-28 9:32:59,29,9,4,weekday,3000023081013593
266249142547,1125900194785522,1741263,11753848688,Celsius Zero Sugar Sparkling Watermelon Energy Drink Can (12 fl oz),2194099,albertsons_1741263_retail_inventory_service,Drinks,"CELSIUS® is functional, Essential Energy, a better-for-you, premium alternative to traditional energy drinks. As a global, lifestyle fitness drink, CELSIUS® was created to help people LIVE FIT, exceed their goals and elevate their everyday lives. Made with proven, premium ingredients, 7 Essential Vitamins and zero sugar, no artificial colors, no aspartame, no high fructose corn syrup and non-GMO. CELSIUS® is vegan, gluten-free and Kosher. Our proprietary MetaPlus blend contains green tea extract with EGCG. It also includes guarana seed extract, ginger root for flavor and digestion, vitamin C to help support your immune system, vitamin B for energy production, and chromium to help control hunger, making it an ideal pre-workout drink. CELSIUS® Sparkling Watermelon, our Iconic summer flavor is fruity, sweet and deliciously refreshing! Made with clinically proven ingredients, this carbonated flavor of CELSIUS® has the perfect balance of flavor and energy that serves as an awesome pick-me-up for active lifestyles.",299,299,1196,FALSE,2025-08-28 16:03:34,2025-08-28,US/Pacific,4,2025-08-28 9:32:59,29,9,4,weekday,3000023081013592
266249142547,1125900194785522,1741263,28239712446,O Organics Organic Large Brown Eggs (18 ct),2194099,albertsons_1741263_retail_inventory_service,Dairy & Eggs,"USDA Organic. Meets Organic Standards for: Chicken raised without antibiotics; organic vegetarian feed. Certified cage free eggs. Grade A. Certified (Meets the Humane Farm Animal Care Program standards, which include nutritious diet without antibiotics, animals raised with shelter, resting areas, sufficient space and the ability to engage in natural behaviors) Humane: Raised & handled.",1099,1099,1099,FALSE,2025-08-28 16:03:34,2025-08-28,US/Pacific,1,2025-08-28 9:32:59,29,9,4,weekday,3000023081013594
319185881912,1125900194785522,26305183,10705748850,Old Pot Sauerkraut Fish Soup (small size with snakehead fish) / 老坛酸菜 鱼 黑鱼小份,29451952,Wei's Fish (All Day) (CUPERTINO) 11.22.2023,Spicy Lover / 爱 吃辣,Mild. Top 1.  small size come with one free rice.,2199,2199,2199,FALSE,2025-08-29 22:45:18,2025-08-29,US/Pacific,1,2025-08-29 16:30:13,45,16,5,weekday,3000023121291504
328996998186,1125900194785522,1308562,355932237,凉拌豆皮Tofu Skin Salad,1880891,花溪王Mifen101 (All Day) (841 Villa St) 11.14.20,Cold Dishes,,999,999,999,FALSE,2025-09-03 21:08:03,2025-09-03,US/Pacific,1,2025-09-03 14:31:04,23,14,3,weekday,3000023257250712
328996998186,1125900194785522,1308562,562851383,酱肉火烧Pulled Pork Sandwich （4pcs）,1880891,花溪王Mifen101 (All Day) (841 Villa St) 11.14.20,Bun & Dumpling,,1399,1399,1399,FALSE,2025-09-03 21:08:03,2025-09-03,US/Pacific,1,2025-09-03 14:31:04,23,14,3,weekday,3000023257250711
278110197221,1125900194785522,54376,2431483882,Veggie Spring Roll,12721295,2020.06.01-allday-allday,Appetizers and More,,255,0,255,FALSE,2025-09-05 21:06:07,2025-09-05,US/Pacific,1,2025-09-05 14:39:24,33,14,5,weekday,3000023310624511
278110197221,1125900194785522,54376,2431483851,The Original Orange Chicken,12721295,2020.06.01-allday-allday,A La Carte,,1045,0,1045,FALSE,2025-09-05 21:06:07,2025-09-05,US/Pacific,1,2025-09-05 14:39:24,33,14,5,weekday,3000023310624509
278110197221,1125900194785522,54376,2431483853,Honey Walnut Shrimp,12721295,2020.06.01-allday-allday,A La Carte,"Large tempura-battered shrimp, wok-tossed in a honey sauce and topped with glazed walnuts.",830,0,830,FALSE,2025-09-05 21:06:07,2025-09-05,US/Pacific,1,2025-09-05 14:39:24,33,14,5,weekday,3.00002E+15
341423269670,1125900194785522,23934929,31013217522,[UMe]Mini Chicken Strips,74619193,UMe-CA-3rd,Snacks,"Tender, juicy boneless chicken strips—crispy on the outside, soft on the inside. Perfect snack to pair with your favorite tea.",999,999,999,FALSE,2025-09-10 20:27:03,2025-09-10,US/Pacific,1,2025-09-10 13:54:58,27,13,3,weekday,3.00002E+15
341423269670,1125900194785522,23934929,27716329040,[UMe] Mango Yogurt,74619193,UMe-CA-3rd,Yogurt,"A velvety blend of creamy yogurt and fresh champagne mangoes, complemented with crystal boba. Sweet and creamy tropical goodness in every sip!",725,725,725,FALSE,2025-09-10 20:27:03,2025-09-10,US/Pacific,1,2025-09-10 13:54:58,27,13,3,weekday,3000023446967841
341423269670,1125900194785522,23934929,27716329026,[UMe]  Popcorn Chicken,74619193,UMe-CA-3rd,Snacks,"Bite-sized, tender pieces of chicken coated in a flavorful and crispy batter.
Contains: Wheat",1095,1095,1095,FALSE,2025-09-10 20:27:03,2025-09-10,US/Pacific,1,2025-09-10 13:54:58,27,13,3,weekday,3000023446967839
337579146678,1125900194785522,23389526,11248224906,Stir-fried Beef with Pepper小炒黄牛肉,18170917,3rd Party Menu,Chef Special,,2699,2699,2699,FALSE,2025-09-12 21:21:39,2025-09-12,US/Pacific,1,2025-09-12 14:38:44,17,14,5,weekday,3000023502321227
269934976747,1125900194785522,26305183,10705748850,Old Pot Sauerkraut Fish Soup (small size with snakehead fish) / 老坛酸菜 鱼 黑鱼小份,29451952,Wei's Fish (All Day) (CUPERTINO) 11.22.2023,Spicy Lover / 爱 吃辣,Mild. Top 1.  small size come with one free rice.,2199,2199,2199,FALSE,2025-09-15 19:35:47,2025-09-15,US/Pacific,1,2025-09-15 13:12:29,37,13,1,weekday,3000023589423842
201262379263,1125900194785522,24964055,14272329096,45 General Tso's Chicken 左宗棠鸡🌶️,36584156,Home Eat汉家宴  - Cupertino [POS]-allday,Most Popular Dishes 经典菜品,"Fried Chicken, Chili Pepper and Broccoli.",1466,1466,1466,FALSE,2025-09-19 21:44:04,2025-09-19,US/Pacific,1,2025-09-19 15:16:52,32,15,5,weekday,3000023699502493
255158283030,1125900194785522,31079069,23472048271,Chili Spiced Grilled Chicken Mixed Bowl,52884147,Kurated Kitchens (10:30am - 3:00pm),Salads,"Boneless chicken thigh marinated in a spicy red curry paste, coconut milk, kaffir lime, served over a mix of cold noodles and salad. Soy ginger vinaigrette served on the side. 

Toppings include the ""Works"" (bean sprouts, bell peppers, carrots, cherry tomatoes, cilantro, corn, crispy shallots, cucumbers, green onions, house chili sauce, jalapenos, lime wedge, and pickled carrots and daikon).",1495,1495,1495,FALSE,2025-09-24 20:24:02,2025-09-24,US/Pacific,1,2025-09-24 13:42:58,18,13,3,weekday,3000023836548038
255158283030,1125900194785522,31079069,24162794182,Crispy Chicken Sandwich,52884147,Kurated Kitchens (10:30am - 3:00pm),Burgers and Sandwiches,"Tender, 24-hour marinated chicken thigh glazed with our savory Asian BBQ sauce. Topped with crisp lettuce, juicy tomato, tangy pickled carrots and daikon, fresh jalapeños, and a zesty sriracha aioli. All served on a soft potato bun",1195,1195,1195,FALSE,2025-09-24 20:24:02,2025-09-24,US/Pacific,1,2025-09-24 13:42:58,18,13,3,weekday,3000023836548039
354538634553,1125900194785522,33980135,26652030147,Yogurt Yumberry Breeze,72282347,Menu <---> 6847cd7e5f08a306f9e86d69,Fresh Fruit Series,"Yumberry smoothie with jasmine tea, yumberries, collagen jelly and yogurt.Plump and juicy Chinese yumberries paired with yogurt create a delightful fusion of tartness and richness. The addition of jasmine tea brings a refreshing floral note, while the collagen jelly adds a pleasantly bouncy chew—bursting with fruity flavor and light on the palate.Please beware of small Yumberry pits and avoid accidental ingestion while drinking.",1049,1049,1049,TRUE,2025-09-24 20:59:34,2025-09-24,US/Pacific,1,2025-09-24 14:32:01,33,14,3,weekday,3000023837450788
354538634553,1125900194785522,33980135,26652030148,Strawberry Daifuku Paradise,72282347,Menu <---> 6847cd7e5f08a306f9e86d69,Milk Tea w.Handmade Toppings,"Oolong milk tea with strawberry paste, strawberry pudding and daifuku.A creamy blend of charcoal-roasted oolong tea complemented by strawberry pudding, cheese foam, and daifuku, creating a rich, indulgent drink with sweet, fruity, and creamy layers.",974,899,974,TRUE,2025-09-24 20:59:34,2025-09-24,US/Pacific,1,2025-09-24 14:32:01,33,14,3,weekday,3000023837450785
354538634553,1125900194785522,33980135,26652030133,Strawberry Avocado Smoothie,72282347,Menu <---> 6847cd7e5f08a306f9e86d69,Avocado Series,"Avocado kale smoothie with yogurt and fresh strawberries.A creamy avocado kale smoothie blended with fresh strawberries and silky yogurt, delivering a refreshing mix of rich, tangy, and nutritious flavors.",999,999,999,TRUE,2025-09-24 20:59:34,2025-09-24,US/Pacific,1,2025-09-24 14:32:01,33,14,3,weekday,3000023837450783
354538634553,1125900194785522,33980135,26652030136,Rich Avocado Smoothie,72282347,Menu <---> 6847cd7e5f08a306f9e86d69,Avocado Series,"Avocado kale smoothie with yogurt and oat popping boba.A creamy avocado kale smoothie combined with tangy yogurt and topped with oat popping boba, creating a refreshing and fun blend of smooth and textured flavors.",1099,1099,1099,TRUE,2025-09-24 20:59:34,2025-09-24,US/Pacific,1,2025-09-24 14:32:01,33,14,3,weekday,3000023837450787
354538634553,1125900194785522,33980135,26652030135,Mango Avocado Twist,72282347,Menu <---> 6847cd7e5f08a306f9e86d69,Avocado Series," Avocado kale smoothie with mango and coconut pudding. A creamy avocado kale smoothie blended with tropical mango and velvety coconut pudding, offering a refreshing and indulgent fusion of vibrant and smooth flavors.",1049,1049,1049,TRUE,2025-09-24 20:59:34,2025-09-24,US/Pacific,1,2025-09-24 14:32:01,33,14,3,weekday,3000023837450784
354538634553,1125900194785522,33980135,26652030135,Mango Avocado Twist,72282347,Menu <---> 6847cd7e5f08a306f9e86d69,Avocado Series," Avocado kale smoothie with mango and coconut pudding. A creamy avocado kale smoothie blended with tropical mango and velvety coconut pudding, offering a refreshing and indulgent fusion of vibrant and smooth flavors.",1049,1049,1049,TRUE,2025-09-24 20:59:34,2025-09-24,US/Pacific,1,2025-09-24 14:32:01,33,14,3,weekday,3000023837450786
207237880542,1125900194785522,175210,18340035832,Salt Pork Fried Rice上海咸肉菜饭,43338149,Chef Zhao Kitchen - 2180 West Bayshore Road [POS]-allday,Chow Mein / Fried Rice 炒面 / 炒饭,"Chopped bak choy, minced salted pork and white rice (no egg)",2106,2106,2106,FALSE,2025-09-26 20:10:48,2025-09-26,US/Pacific,1,2025-09-26 13:59:30,49,13,5,weekday,3000023892031387
225786436126,1125900194785522,23389526,6555692519,Marbled Beef With Tomato Noodle Soup/番茄肥牛米粉,18170917,3rd Party Menu,Rice Noodle Soup,,1799,1599,1799,FALSE,2025-09-29 19:16:02,2025-09-29,US/Pacific,1,2025-09-29 12:44:21,28,12,1,weekday,3000023980742965
260959751604,1125900194785522,33980135,26652030132,Signature Avocado Smoothie with Chia Seed,72282347,Menu <---> 6847cd7e5f08a306f9e86d69,Avocado Series,"Avocado kale smoothie with yogurt, chia seeds and oat popping boba. A creamy avocado kale smoothie infused with yogurt, chia seeds, and playful oat popping boba, delivering a delightful mix of freshness, nutrition, and fun textures in every sip.",1099,999,1099,FALSE,2025-10-01 23:01:10,2025-10-01,US/Pacific,1,2025-10-01 16:48:02,47,16,3,weekday,3000024039549861
260959751604,1125900194785522,33980135,29633738873,Pink Peach Crush,72282347,Menu <---> 6847cd7e5f08a306f9e86d69,Fresh Fruit Series,"Pink peach smoothie with jasmine tea, fresh peach pieces and jelly.Made with fresh, juicy peaches, blended into a delicate slush, perfectly paired with fragrant jasmine tea and bouncy collagen jelly. A refreshing, glowing pink delight that’s as hydrating as it is beautifying — sweet, floral, and full of feel-good energy.",999,999,999,FALSE,2025-10-01 23:01:10,2025-10-01,US/Pacific,1,2025-10-01 16:48:02,47,16,3,weekday,3.00002E+15
224942579139,1125900194785522,31064429,22893292807,Yellow Braised Pork Ribs 猪小排炖土豆煲(带饭),50827350,DX Braised Chicken Rice [POS]-allday,Byitself 砂锅菜,Sizzling Pot + Rice 砂锅 + 米饭,2099,2099,2099,FALSE,2025-10-02 23:40:25,2025-10-02,US/Pacific,1,2025-10-02 17:07:07,27,17,4,weekday,3000024069133107
329311680586,1125900194785522,42556,10704299144,All-American Burger*,29443348,"Lazy Dog Restaurant & Bar (Cupertino, CA) 11.21.2023-allday",Burgers,"two grilled quarter-pound beef patties, american cheese, shredded lettuce, tomato, red onion, pickles, bark + bite sauce [980 cal] 
",2245,1970,2245,FALSE,2025-10-03 21:24:32,2025-10-03,US/Pacific,1,2025-10-03 14:59:55,35,14,5,weekday,3000024092993543
217288808878,1125900194785522,2879875,7630011857,Crispy King Oyi-Shi Mushroom 香脆雙菇 (Delivery),12700654,Shihlin Taiwanese Street Snacks (Stevens Creek Blvd Street) All day Toast POS --- 2/9/2022-allday,Snacks (Delivery),"Generous portion of King Oyster and Shiitake mushroom is lightly battered and skillfully fried to a golden crisp. Rich in antioxidant and highly addictive, this night market favorite is served with a sprinkle of our signature spices. The Crispy Salt Pepper Mushroom is a special product launched to commemorate the 10th anniversary of Shihlin Taiwan Street Snacks.",1125,1125,1125,FALSE,2025-10-06 20:25:59,2025-10-06,US/Pacific,1,2025-10-06 14:14:42,49,14,1,weekday,3000024183916536
217288808878,1125900194785522,2879875,2349748568,XXL Chicken Thigh 超大雞腿排 (Delivery),12700654,Shihlin Taiwanese Street Snacks (Stevens Creek Blvd Street) All day Toast POS --- 2/9/2022-allday,Food (Delivery),Taiwanese fried chicken fillet. available in breast or leg and thigh.,1435,1435,1435,FALSE,2025-10-06 20:25:59,2025-10-06,US/Pacific,1,2025-10-06 14:14:42,49,14,1,weekday,3000024183916535
217373868866,1125900194785522,33980135,26652030144,Strawberry Peach Splash,72282347,Menu <---> 6847cd7e5f08a306f9e86d69,Fresh Fruit Series,"Strawberry peach drink with collagen jelly (lactose free). A vibrant strawberry drink with a burst of peach sweetness, complemented by collagen jelly for a delightful texture and added refreshment.",974,899,974,FALSE,2025-10-08 22:29:58,2025-10-08,US/Pacific,1,2025-10-08 16:00:24,31,16,3,weekday,3000024240331064
217373868866,1125900194785522,33980135,26652030132,Signature Avocado Smoothie with Chia Seed,72282347,Menu <---> 6847cd7e5f08a306f9e86d69,Avocado Series,"Avocado kale smoothie with yogurt, chia seeds and oat popping boba. A creamy avocado kale smoothie infused with yogurt, chia seeds, and playful oat popping boba, delivering a delightful mix of freshness, nutrition, and fun textures in every sip.",1099,999,1099,FALSE,2025-10-08 22:29:58,2025-10-08,US/Pacific,1,2025-10-08 16:00:24,31,16,3,weekday,3000024240331063
265997806212,1125900194785522,26305183,10733188403,Green Sichuan Pepper Sauerkraut Fish Soup (large size with snakehead fish) / 青 花椒 酸菜鱼 黑鱼大份,29451952,Wei's Fish (All Day) (CUPERTINO) 11.22.2023,Spicy Lover / 爱 吃辣,Medium Spicy. Top 2.  large size w. 2 free rice.,3299,3299,3299,FALSE,2025-10-09 20:39:46,2025-10-09,US/Pacific,1,2025-10-09 14:04:22,25,14,4,weekday,3000024264382729
215067274560,1125900194785522,22929935,2274413977,Lamb & Beef Gyros Plate,12677318,Hummus Mediterranean Kitchen (All Day) (Mountain View),House Plates,"Slow-cooked, thinly sliced, marinated lamb, and beef. Served with rice, salad and pita bread.",1990,1990,1990,FALSE,2025-10-13 18:53:11,2025-10-13,US/Pacific,1,2025-10-13 12:14:41,21,12,1,weekday,3000024384938334
336069212023,1125900194785522,37949,24173021660,Garlic Tonkotsu,2172673,Kizuki Ramen & Izakaya (E Pine St)-ALL DAY-TOAST POS-04.22.21-allday,Ramen ラーメン 拉麵,限定特濃ニンニクとんこつ醬油ラーメン LIMITED QUANTITY EVERYDAY. Specialty extra-rich shoyu-flavored pork broth with lots of garlic.  Traditional Sodium,2050,2050,2050,FALSE,2025-10-16 18:07:52,2025-10-16,US/Pacific,1,2025-10-16 11:43:54,36,11,4,weekday,3000024461815542
304561822281,1125900194785522,29843731,33141588127,XXL Chicken Thigh 超大雞腿排 (Delivery),82662949,Shihlin - CUPERTINO [POS]-allday,Food (Delivery),,1375,1375,1375,FALSE,2025-10-24 19:15:59,2025-10-24,US/Pacific,1,2025-10-24 12:52:21,37,12,5,weekday,3.00002E+15
231191188493,1125900194785522,33980135,26652030132,Signature Avocado Smoothie with Chia Seed,72282347,Menu <---> 6847cd7e5f08a306f9e86d69,Avocado Series,"Avocado kale smoothie with yogurt, chia seeds and oat popping boba. A creamy avocado kale smoothie infused with yogurt, chia seeds, and playful oat popping boba, delivering a delightful mix of freshness, nutrition, and fun textures in every sip.",1099,999,2198,FALSE,2025-10-24 21:44:23,2025-10-24,US/Pacific,2,2025-10-24 15:40:03,56,15,5,weekday,3000024696784083
328123180326,1125900194785522,24325225,10725380169,Sprouts Pasture Raised Grade A Brown Eggs Large (18 ct),17451549,sprouts_production_24325225_retail_inventory_service,Dairy & Eggs,,729,729,729,FALSE,2025-10-24 22:46:20,2025-10-24,US/Pacific,1,2025-10-24 16:02:00,15,16,5,weekday,3000024699492335
328123180326,1125900194785522,24325225,17847649961,Jonny Pops Chocolate Dipped Strawberries Ice Cream Bars with Fresh Cream (4 ct),17451549,sprouts_production_24325225_retail_inventory_service,Frozen,,739,739,739,FALSE,2025-10-24 22:46:20,2025-10-24,US/Pacific,1,2025-10-24 16:02:00,15,16,5,weekday,3000024699492337
328123180326,1125900194785522,24325225,10187325497,Red Mango (each),17451549,sprouts_production_24325225_retail_inventory_service,Produce,,167,167,501,FALSE,2025-10-24 22:46:20,2025-10-24,US/Pacific,3,2025-10-24 16:02:00,15,16,5,weekday,3000024699492336
328123180326,1125900194785522,24325225,11264162244,Organic Blueberries Pint (12 oz),17451549,sprouts_production_24325225_retail_inventory_service,Produce,,560,560,560,FALSE,2025-10-24 22:46:20,2025-10-24,US/Pacific,1,2025-10-24 16:02:00,15,16,5,weekday,3000024699492334
313442336921,1125900194785522,925218,149018605,清蒸龍利 Steam Halibut with Soy Sauce,1391601,小劉清粥 Taiwan Porridge Kingdom (All Day) (Homestead Rd) 07.16.2021,熱炒 Hot Main Dishes,,1799,1799,1799,FALSE,2025-10-27 18:58:45,2025-10-27,US/Pacific,1,2025-10-27 12:25:15,27,12,1,weekday,3000024783241896
214324965465,1125900194785522,33980135,26652030147,Yogurt Yumberry Breeze,72282347,Menu <---> 6847cd7e5f08a306f9e86d69,Fresh Fruit Series,"Yumberry smoothie with jasmine tea, yumberries, collagen jelly and yogurt.Plump and juicy Chinese yumberries paired with yogurt create a delightful fusion of tartness and richness. The addition of jasmine tea brings a refreshing floral note, while the collagen jelly adds a pleasantly bouncy chew—bursting with fruity flavor and light on the palate.Please beware of small Yumberry pits and avoid accidental ingestion while drinking.",1049,1049,1049,TRUE,2025-10-29 20:16:51,2025-10-29,US/Pacific,1,2025-10-29 14:05:12,49,14,3,weekday,3000024836349343
214324965465,1125900194785522,33980135,26652030135,Mango Avocado Twist,72282347,Menu <---> 6847cd7e5f08a306f9e86d69,Avocado Series," Avocado kale smoothie with mango and coconut pudding. A creamy avocado kale smoothie blended with tropical mango and velvety coconut pudding, offering a refreshing and indulgent fusion of vibrant and smooth flavors.",1049,1049,1049,TRUE,2025-10-29 20:16:51,2025-10-29,US/Pacific,1,2025-10-29 14:05:12,49,14,3,weekday,3000024836349344
214324965465,1125900194785522,33980135,26652030137,Avocado Dragon Dream,72282347,Menu <---> 6847cd7e5f08a306f9e86d69,Avocado Series,"Avocado kale smoothie with dragon fruit and coconut pudding.A vibrant avocado kale smoothie enriched with the tropical flavors of dragon fruit and creamy coconut pudding, offering a refreshing and exotic taste experience with a velvety finish.",1174,1099,1174,TRUE,2025-10-29 20:16:51,2025-10-29,US/Pacific,1,2025-10-29 14:05:12,49,14,3,weekday,3000024836349346
